SatisfactionLevel,LastEvaluation,NumberProjects,AverageMonthlyHours,TimeSpentCompany,WorkAccident,PromotionLast5Years,Department,Salary,OverTime,Attrition
0.8633822510589898,0.2665909327157857,6.0,162.0,7.0,1.0,0.0,Technical,Low,Yes,No
0.4455291395379523,0.1509703521809836,6.0,252.0,1.0,1.0,0.0,Technical,Medium,No,Yes
0.1991646292788663,0.6028865536540605,4.0,268.0,7.0,0.0,0.0,Support,Medium,Yes,No
0.5664936307775927,0.6964108441941725,6.0,301.0,6.0,1.0,1.0,HR,Medium,No,No
0.8369840578005026,0.6733479577040221,6.0,126.0,6.0,0.0,1.0,Sales,Low,No,No
0.2724413189304822,0.5288771893187862,2.0,298.0,8.0,1.0,0.0,Sales,Medium,No,No
0.7067167225078764,0.4257460675051793,5.0,208.0,8.0,1.0,0.0,Management,Low,Yes,No
0.1694901310472604,0.880845249387367,4.0,146.0,6.0,0.0,0.0,Management,Medium,No,No
0.0927533363747362,0.5308084656803644,2.0,97.0,3.0,1.0,0.0,Support,High,No,No
0.5826855992337137,0.5094266722192455,5.0,296.0,5.0,0.0,0.0,Sales,Low,Yes,Yes
0.5792583508929233,0.1293313939351657,2.0,184.0,2.0,1.0,1.0,Support,Medium,Yes,No
0.6295520324016973,0.4774934724494583,2.0,206.0,5.0,0.0,1.0,HR,Low,Yes,Yes
0.7475696590365213,0.4804107909595595,6.0,199.0,9.0,1.0,0.0,Technical,Low,Yes,Yes
0.9654348984882096,0.4207435249258714,5.0,109.0,1.0,0.0,0.0,Sales,Low,Yes,No
0.6162158464631227,0.6453311623578835,4.0,213.0,5.0,0.0,0.0,HR,Low,No,No
0.4190546700236705,0.5852613623896371,4.0,142.0,6.0,1.0,1.0,Sales,Medium,No,Yes
0.7911612175915719,0.6560996936329923,5.0,208.0,7.0,1.0,1.0,Management,Low,No,No
0.3177922191813901,0.8665660242284328,6.0,101.0,9.0,0.0,1.0,Support,Low,Yes,Yes
0.5300174260419541,0.8154392111944789,3.0,266.0,6.0,1.0,0.0,Management,Low,No,No
0.2063755012423035,0.7658373765037596,2.0,106.0,5.0,0.0,1.0,Technical,Medium,Yes,No
0.1100065979525314,0.983052719932024,6.0,153.0,7.0,1.0,0.0,Management,High,No,No
0.9555725977908236,0.0991534094251685,5.0,131.0,1.0,0.0,1.0,Sales,Medium,Yes,No
0.8461852681890641,0.2172119859545663,2.0,183.0,5.0,1.0,1.0,Management,Medium,Yes,No
0.7386995427532592,0.0701195489952376,4.0,246.0,2.0,0.0,1.0,Sales,Low,No,No
0.4917692787242599,0.687648661993574,3.0,236.0,4.0,1.0,0.0,Technical,Low,Yes,No
0.2833217594704146,0.9368881518939188,4.0,100.0,7.0,0.0,0.0,Management,Low,No,No
0.2083310955325574,0.336233393986216,5.0,187.0,5.0,0.0,1.0,Support,Low,No,No
0.3192087390606392,0.9458703244962788,2.0,267.0,6.0,1.0,0.0,Support,Medium,No,No
0.5273644939065535,0.1600302142121313,5.0,160.0,2.0,1.0,0.0,Support,Low,No,No
0.6483644744450932,0.4191683537522214,6.0,147.0,7.0,0.0,0.0,Management,Low,Yes,Yes
0.9931213108555016,0.5541355419846189,6.0,109.0,6.0,0.0,0.0,Sales,Low,No,No
0.7717011885801907,0.3791815045770609,6.0,139.0,5.0,1.0,0.0,Technical,Medium,Yes,No
0.6104723007546365,0.3425344169887803,5.0,191.0,1.0,0.0,1.0,Support,Medium,Yes,No
0.6500691401937019,0.3630875010786814,3.0,305.0,4.0,0.0,0.0,Sales,Medium,No,No
0.5221134659068409,0.7989244702675974,2.0,227.0,2.0,0.0,0.0,Support,Low,No,Yes
0.3011649537646506,0.5080159825030072,2.0,249.0,4.0,1.0,1.0,Sales,High,No,No
0.42490829103692,0.3984231119817989,4.0,141.0,1.0,0.0,1.0,Management,Low,Yes,No
0.7833057052557629,0.65012683350676,2.0,104.0,2.0,1.0,1.0,Support,Low,No,No
0.2641491081863839,0.3255424593376857,6.0,220.0,6.0,1.0,0.0,Support,Low,No,Yes
0.1033722052670514,0.4865484082525475,6.0,126.0,2.0,1.0,1.0,HR,Medium,No,No
0.0845524176737086,0.2105198235222842,6.0,215.0,6.0,1.0,1.0,Sales,Low,Yes,No
0.8732397764148385,0.3063425909971369,3.0,129.0,9.0,1.0,0.0,HR,Low,No,Yes
0.711908902107665,0.7107263982442652,2.0,161.0,7.0,1.0,0.0,Sales,High,No,No
0.4603581655972751,0.2725706104781917,5.0,129.0,9.0,0.0,0.0,Technical,Low,No,No
0.2012758037472129,0.617161153239353,3.0,145.0,5.0,0.0,1.0,Support,Medium,No,No
0.5472535035868227,0.7300908773240141,4.0,240.0,7.0,1.0,0.0,Technical,Low,No,Yes
0.5636685954042546,0.18698836765491,5.0,193.0,7.0,0.0,1.0,Technical,Medium,No,No
0.4342293635321705,0.283226195258466,5.0,199.0,7.0,1.0,0.0,HR,Low,Yes,No
0.5923445499197602,0.5314739965699024,5.0,225.0,9.0,1.0,0.0,Sales,Low,No,No
0.7149026788724708,0.8046706730021757,2.0,182.0,6.0,0.0,0.0,Management,High,No,No
0.1701740473466292,0.6158514833375524,5.0,183.0,5.0,1.0,0.0,Technical,Low,Yes,No
0.4785000319821408,0.1228968091131448,6.0,145.0,7.0,1.0,0.0,Management,Low,No,No
0.6799938512275621,0.6731605643693801,5.0,149.0,5.0,0.0,0.0,HR,Low,No,Yes
0.507987317074947,0.9320198421914454,4.0,227.0,5.0,0.0,1.0,Sales,Low,No,Yes
0.857879100666954,0.6485641294265334,4.0,128.0,7.0,1.0,1.0,HR,Medium,Yes,Yes
0.7137749127443824,0.9023903608452694,6.0,117.0,7.0,1.0,0.0,HR,High,No,Yes
0.1990184477493945,0.8984284306494094,2.0,138.0,3.0,1.0,1.0,Sales,Low,Yes,No
0.1878968258588205,0.6752742670459368,6.0,102.0,6.0,0.0,0.0,Support,Low,Yes,No
0.658666080772842,0.4674109288828458,5.0,125.0,6.0,0.0,0.0,Support,Medium,Yes,Yes
0.6208540322094883,0.9384750819688455,3.0,115.0,3.0,1.0,1.0,HR,Medium,Yes,Yes
0.4662973773172262,0.4145685855256486,6.0,175.0,8.0,1.0,1.0,Sales,Medium,No,No
0.6983145359172162,0.340628344979713,6.0,93.0,8.0,1.0,0.0,Sales,Low,Yes,No
0.596403106485016,0.3601956960477224,2.0,281.0,4.0,1.0,1.0,Sales,Medium,Yes,No
0.8706591231737176,0.8459832907068989,5.0,255.0,4.0,1.0,1.0,Support,Low,Yes,Yes
0.3823853337702481,0.4808362188830997,3.0,216.0,3.0,0.0,0.0,HR,Medium,No,No
0.9712619221860896,0.7168493916590585,4.0,177.0,5.0,0.0,1.0,Sales,Low,No,No
0.240221654679112,0.6170963260611861,4.0,209.0,8.0,0.0,1.0,Technical,Medium,No,No
0.1928147567481338,0.4898490853466321,2.0,304.0,7.0,1.0,1.0,Technical,Low,Yes,No
0.2355851475096207,0.6587168608304241,5.0,111.0,3.0,0.0,1.0,Technical,Low,No,No
0.1441783267449981,0.2574444751109782,5.0,219.0,9.0,0.0,1.0,HR,Medium,No,No
0.1791984116219007,0.7534836240868137,6.0,120.0,5.0,1.0,1.0,Support,Low,No,No
0.7191877407984868,0.932856917698171,4.0,208.0,9.0,0.0,0.0,Support,Low,Yes,Yes
0.163386318977915,0.3243597560965879,2.0,100.0,7.0,1.0,0.0,Support,Low,No,No
0.3964194539192229,0.2223948468262896,5.0,309.0,7.0,0.0,1.0,HR,Low,No,Yes
0.8292755921517403,0.1133802128748351,3.0,135.0,6.0,0.0,1.0,HR,Low,Yes,Yes
0.831787373699905,0.6475569378990461,3.0,279.0,9.0,0.0,0.0,Sales,Low,Yes,No
0.3601144815352329,0.5589455138009092,2.0,286.0,6.0,0.0,0.0,Management,Medium,No,No
0.7000466524205503,0.4482715289660698,5.0,99.0,1.0,0.0,0.0,Sales,Low,No,Yes
0.6648167764143963,0.6377706301836789,2.0,257.0,5.0,1.0,1.0,Technical,Low,No,No
0.8819470646844277,0.5797214503646955,5.0,217.0,1.0,0.0,1.0,Sales,Low,Yes,No
0.8187847167028034,0.9866772109265984,3.0,241.0,8.0,1.0,1.0,Sales,Low,No,No
0.8274928362484425,0.2221018999045959,5.0,188.0,8.0,0.0,1.0,Management,Low,No,No
0.3702127879615084,0.7335629959387953,4.0,261.0,1.0,1.0,1.0,Technical,Low,Yes,No
0.2898941963041591,0.4750806013971309,6.0,201.0,9.0,1.0,1.0,HR,Medium,No,No
0.8056145550190423,0.4989408950358496,3.0,149.0,2.0,0.0,1.0,Management,Medium,No,No
0.768963470217659,0.770609505939136,4.0,279.0,9.0,0.0,0.0,HR,Medium,Yes,No
0.4903397269108894,0.994326701630106,3.0,234.0,9.0,1.0,0.0,Sales,Medium,Yes,No
0.4339044732536492,0.2166366064911975,6.0,154.0,4.0,1.0,1.0,Support,Low,No,No
0.749960519345396,0.1505111732819924,6.0,146.0,9.0,0.0,1.0,Support,Medium,No,No
0.3786971353181178,0.7067161471865508,2.0,272.0,7.0,0.0,0.0,Technical,Low,No,No
0.9133650603800836,0.6011631605905733,2.0,195.0,6.0,1.0,0.0,Support,Medium,No,Yes
0.8798469413006885,0.3304451132249844,3.0,270.0,5.0,1.0,1.0,HR,Medium,No,No
0.497024329241845,0.1628230794365681,5.0,273.0,9.0,0.0,0.0,Support,Low,No,Yes
0.8257151231607219,0.1838448577960283,2.0,98.0,2.0,1.0,1.0,Technical,Low,Yes,Yes
0.7803785343708234,0.9148227705653,5.0,111.0,2.0,0.0,1.0,Technical,Low,No,No
0.1961069154900422,0.2328573419662345,4.0,230.0,9.0,0.0,0.0,HR,Medium,No,No
0.8698908988246347,0.362898587106385,6.0,178.0,3.0,0.0,0.0,Support,Medium,No,No
0.5453251214051755,0.2739149630279192,5.0,265.0,8.0,1.0,0.0,Support,Medium,No,No
0.9082015469295726,0.4164311659131414,6.0,107.0,9.0,1.0,0.0,Sales,Low,Yes,No
0.4002633311385,0.1608421996956316,5.0,204.0,8.0,1.0,1.0,Management,Medium,No,No
0.8932034117404556,0.5999724179534942,4.0,293.0,4.0,1.0,0.0,Technical,Low,Yes,No
0.4624659929239678,0.1324882004803732,2.0,257.0,1.0,0.0,0.0,Sales,Medium,No,No
0.1412583244880646,0.8432591840741271,4.0,234.0,4.0,1.0,0.0,Technical,Low,Yes,No
0.9249338379705808,0.2655715102710438,2.0,232.0,9.0,0.0,0.0,Sales,Low,No,No
0.204947457697291,0.5905765524583466,2.0,195.0,2.0,0.0,0.0,Management,Low,Yes,No
0.418779550379305,0.9065480432743104,6.0,104.0,3.0,0.0,1.0,Sales,Medium,Yes,Yes
0.9698716934076316,0.6307408048371999,5.0,152.0,6.0,0.0,0.0,Support,Low,Yes,Yes
0.6020524017670572,0.4613339794430457,4.0,256.0,8.0,0.0,0.0,Technical,Low,Yes,No
0.6517157912305108,0.4121619892406144,6.0,102.0,7.0,1.0,1.0,HR,High,No,No
0.4975851041298657,0.6604539097233272,2.0,170.0,5.0,0.0,0.0,HR,Low,No,No
0.3202682800583074,1.1042749532165383,6.0,121.0,9.0,1.0,1.0,HR,Medium,Yes,No
0.4110659476422561,0.7342630955411129,3.0,226.0,4.0,1.0,1.0,HR,Low,Yes,No
0.6861112725295816,0.6309094718726188,3.0,129.0,6.0,1.0,0.0,Management,Low,No,Yes
0.7853676715532767,0.7471860706087272,5.0,237.0,2.0,0.0,1.0,Support,Medium,No,No
0.8255171816004206,0.5163434212412434,6.0,307.0,2.0,1.0,0.0,Support,Medium,No,No
0.7704981378284258,0.1252385591323798,5.0,308.0,2.0,1.0,0.0,Technical,Low,No,No
0.1923019190248802,0.6301741987558872,5.0,302.0,7.0,1.0,1.0,Sales,Low,Yes,No
0.1676605240958144,0.2815569013284215,5.0,166.0,2.0,0.0,0.0,Technical,Low,Yes,Yes
0.6080776228658653,0.6978057605304395,3.0,297.0,9.0,1.0,1.0,Technical,Medium,No,Yes
0.5201098402444414,0.3085132025960391,2.0,290.0,7.0,0.0,0.0,Technical,Low,No,No
0.4044547265789286,0.2281468186683911,5.0,165.0,3.0,0.0,1.0,Sales,High,Yes,No
0.1955200712459535,0.5733439084231485,3.0,261.0,7.0,1.0,0.0,Technical,Medium,Yes,No
0.2115163200570499,0.7884984813555068,4.0,127.0,5.0,0.0,0.0,Support,Low,Yes,No
0.8208919683613183,0.450955223115246,5.0,300.0,6.0,1.0,0.0,Technical,Medium,No,No
0.7107207151238689,0.7410970576601479,2.0,277.0,8.0,0.0,1.0,HR,Low,Yes,Yes
0.1925328766655304,0.8193625450795884,2.0,160.0,9.0,0.0,0.0,Technical,Low,No,Yes
0.1503552086606226,0.9378040811250626,4.0,137.0,1.0,0.0,0.0,Technical,High,Yes,No
0.7216583314910285,0.3181383807940969,3.0,107.0,3.0,1.0,1.0,Management,Medium,No,No
0.1993701629311942,0.4469104321252962,5.0,233.0,7.0,0.0,1.0,HR,Medium,No,No
0.8566184179760559,0.2271890258051739,3.0,272.0,6.0,0.0,0.0,Sales,Low,No,No
0.7410180489970665,1.0267407577930117,2.0,128.0,7.0,0.0,0.0,Technical,Low,No,No
0.1293466803175999,0.5855191501465828,2.0,276.0,6.0,1.0,0.0,HR,Low,No,No
0.9835536277369884,0.8501999233900474,3.0,178.0,3.0,0.0,1.0,Technical,Medium,No,No
0.4283711908231763,0.5838083607434579,4.0,151.0,2.0,0.0,1.0,Management,Low,No,No
0.4173644052573376,0.7290121926988697,6.0,230.0,7.0,0.0,0.0,Support,Medium,No,Yes
0.8384487236681009,0.174316952014632,4.0,198.0,1.0,1.0,0.0,Management,Low,No,No
1.0025135853539142,0.7367558776683728,4.0,170.0,3.0,0.0,0.0,Management,Low,No,Yes
0.9905935609104654,0.2131856984049996,6.0,223.0,4.0,0.0,1.0,Support,Low,No,No
0.7979489324007473,0.8108149590923371,6.0,300.0,1.0,0.0,0.0,Support,Low,Yes,No
0.4381793662375828,0.8077095278726932,5.0,166.0,5.0,0.0,0.0,Support,Low,Yes,Yes
0.1781682264388061,0.7171406869489219,5.0,277.0,3.0,1.0,1.0,Technical,High,No,Yes
0.834222890301928,0.1348924157634697,4.0,179.0,2.0,0.0,1.0,Sales,Low,No,Yes
0.6112107888387401,0.3341902502735807,4.0,103.0,3.0,0.0,0.0,Sales,High,No,No
0.5033685102509711,0.3320256776818473,2.0,184.0,8.0,1.0,0.0,Support,Low,No,Yes
0.9571955802826018,0.3902132726570376,2.0,143.0,6.0,1.0,1.0,Management,High,No,No
0.2108868194141001,0.217597248923132,5.0,221.0,7.0,1.0,0.0,HR,Low,No,Yes
0.5473368672366762,0.918274205027921,5.0,128.0,6.0,0.0,0.0,Support,High,Yes,Yes
0.1321079327604044,0.61663301702406,2.0,161.0,6.0,1.0,1.0,Management,Low,No,No
0.500534327872484,0.3753717778364785,2.0,114.0,3.0,0.0,1.0,Management,Medium,No,No
0.1310484914563415,0.465967401279197,3.0,166.0,8.0,1.0,1.0,Technical,High,Yes,Yes
0.1872372332413203,0.5111900204650844,3.0,249.0,7.0,0.0,0.0,Technical,Low,No,No
0.1952821193379433,0.6580894833633902,2.0,276.0,7.0,1.0,1.0,Sales,Low,No,No
0.6443927816055224,0.5991855060281301,3.0,280.0,6.0,0.0,1.0,Sales,Low,Yes,No
0.7203080712081167,0.9580001331138592,6.0,255.0,5.0,1.0,0.0,HR,High,Yes,No
0.605346119980298,0.5957813302738026,5.0,209.0,8.0,0.0,0.0,HR,Low,No,No
0.8994345134156557,0.9580794008495048,5.0,309.0,5.0,0.0,1.0,HR,Low,Yes,No
0.448517064693767,0.8297578448706365,2.0,142.0,9.0,0.0,1.0,HR,Low,Yes,Yes
0.362962588561139,0.3397152366901322,4.0,284.0,9.0,0.0,0.0,Management,Low,Yes,No
0.902233613998408,0.9568746561696132,2.0,245.0,1.0,0.0,0.0,Management,Medium,No,No
0.2720247576121135,0.16807955324354,3.0,220.0,6.0,0.0,1.0,Sales,Low,No,Yes
0.9849677189618914,0.8316136245162664,4.0,297.0,7.0,0.0,1.0,Technical,Medium,No,Yes
0.0857432183078629,0.4561106803103085,3.0,239.0,3.0,0.0,0.0,Technical,High,Yes,Yes
0.993223856128944,0.8885884408057125,6.0,185.0,7.0,1.0,1.0,Support,Low,No,No
0.0853427033132968,0.8983724766376501,3.0,255.0,7.0,0.0,0.0,Management,Medium,Yes,No
0.8928811302667846,0.794761759485607,6.0,289.0,2.0,0.0,1.0,HR,Low,Yes,No
0.5580268581436227,0.8090949793357295,6.0,161.0,7.0,1.0,0.0,HR,Medium,No,Yes
1.0139085054670227,0.3735286219420744,3.0,151.0,1.0,0.0,0.0,Support,Low,Yes,No
0.1934600891343402,0.1487990588981083,3.0,274.0,5.0,1.0,1.0,Technical,Medium,No,No
0.6365646287462112,0.4515005090948364,6.0,95.0,9.0,0.0,1.0,HR,Low,No,No
0.909572529537246,0.2461007042633191,4.0,295.0,7.0,1.0,0.0,Technical,Low,Yes,No
0.6148863406824681,0.6967184208241473,6.0,121.0,7.0,1.0,1.0,Support,Low,No,No
0.6422314431081568,0.3914768358694084,5.0,188.0,2.0,0.0,1.0,Technical,Low,No,No
0.7812430408083456,0.9857291182063392,6.0,227.0,8.0,1.0,1.0,Technical,Medium,No,No
0.576711262642875,0.6507635086380296,4.0,220.0,3.0,0.0,0.0,Technical,Low,Yes,No
0.6957323530529803,0.8197534482479993,5.0,276.0,8.0,0.0,1.0,HR,Medium,No,No
0.6042812497902885,0.1689125381435621,2.0,165.0,3.0,0.0,1.0,Sales,Low,Yes,No
0.8726656591415376,0.9232089084641796,2.0,266.0,7.0,0.0,0.0,Management,Medium,No,Yes
0.11884246069564,0.9577806392935644,4.0,148.0,2.0,1.0,1.0,Technical,Low,Yes,No
0.3671137270341479,0.5761430869316562,6.0,120.0,4.0,0.0,1.0,Technical,Low,No,Yes
0.9281003183328892,0.6608319857446215,3.0,182.0,6.0,1.0,0.0,Technical,Low,Yes,No
0.8442470327324112,0.7988332070335645,4.0,158.0,9.0,1.0,0.0,Sales,Medium,Yes,No
0.5424330471488704,0.2536651897287336,5.0,279.0,5.0,0.0,1.0,Support,Low,No,Yes
0.6419891592613888,0.5890078289909871,5.0,141.0,9.0,0.0,1.0,HR,Medium,No,Yes
0.3774357191564607,0.4607079220782416,2.0,178.0,5.0,0.0,0.0,Sales,Medium,No,No
0.2931494556878861,0.1711908619231699,5.0,216.0,8.0,0.0,0.0,Technical,Low,No,No
0.5259287387622718,0.3720126003527125,4.0,258.0,1.0,1.0,1.0,Sales,Medium,Yes,No
0.4451807658795579,0.1709032810732727,5.0,120.0,7.0,0.0,1.0,Sales,Low,No,No
0.6744231061242048,0.0912122376036504,4.0,302.0,4.0,1.0,1.0,Sales,Low,No,No
0.1929255900866673,0.2229214598437304,3.0,173.0,5.0,0.0,0.0,Support,Medium,Yes,No
1.0037301162504564,0.9927665714456926,2.0,216.0,6.0,0.0,1.0,Management,Medium,No,No
1.0016293108286218,0.5651135793532369,5.0,239.0,5.0,0.0,0.0,HR,Medium,No,Yes
0.7170082696744867,0.9610123929323132,4.0,221.0,1.0,0.0,0.0,Support,Low,No,No
0.5892489050659052,0.4821028304699319,6.0,102.0,9.0,1.0,0.0,Support,Low,No,No
0.3862724324672657,0.3540018553223376,2.0,134.0,2.0,1.0,1.0,Management,Low,No,No
0.8446742812751908,0.5171256718847235,3.0,216.0,9.0,0.0,1.0,Support,Medium,Yes,No
0.7300077646576794,0.4672278833988991,4.0,259.0,2.0,1.0,1.0,Sales,Low,Yes,No
0.236280161148045,0.1551908788220345,3.0,203.0,9.0,1.0,0.0,Sales,Medium,No,Yes
0.9541832359382948,0.6746685013222277,3.0,266.0,6.0,0.0,1.0,Technical,Low,Yes,No
0.824182133051311,0.2842624653722852,5.0,109.0,9.0,0.0,0.0,Support,Low,Yes,Yes
0.961826293449614,0.6441940791052734,5.0,294.0,6.0,1.0,0.0,Technical,Low,No,Yes
0.7654511870989301,0.6473976393846738,4.0,170.0,6.0,1.0,0.0,HR,Low,No,Yes
0.6185017621280942,0.2731600983908394,6.0,271.0,2.0,1.0,0.0,Sales,Low,Yes,No
0.5268547812119851,0.1413218349419641,4.0,253.0,8.0,1.0,0.0,HR,Medium,No,No
0.938769592569474,0.876998332717653,6.0,218.0,3.0,0.0,0.0,Management,Medium,No,No
0.8501904336420208,0.5359552195308139,3.0,232.0,7.0,0.0,1.0,Sales,Low,Yes,No
0.1400109150452669,0.088133574912474,2.0,294.0,5.0,1.0,0.0,HR,Low,No,No
0.0907650760838992,1.0370330492059538,4.0,106.0,3.0,0.0,1.0,Management,Low,No,No
0.4226012820705742,0.1289265150881796,4.0,241.0,1.0,1.0,0.0,HR,Medium,No,No
0.8120146983059634,0.7021921571628753,6.0,147.0,8.0,1.0,1.0,Management,Low,No,No
0.9859250449522202,0.9818382158513196,3.0,161.0,3.0,0.0,1.0,Management,High,Yes,No
0.2809431029307725,0.3540139438957776,3.0,308.0,2.0,1.0,1.0,Sales,Low,No,No
0.6331909460139378,0.2457014800053395,6.0,198.0,1.0,1.0,1.0,Technical,Low,Yes,No
0.4449324482387393,0.2154741999894007,3.0,112.0,4.0,0.0,0.0,Management,High,No,No
0.955689925347382,0.3453434611878643,5.0,263.0,8.0,0.0,0.0,Management,Low,No,Yes
0.8490074319586268,0.6904781906678082,4.0,97.0,1.0,1.0,0.0,Technical,Low,Yes,No
0.5174859082617761,0.1912866434569018,2.0,148.0,4.0,0.0,1.0,Support,Low,Yes,No
0.4912120273112472,0.5699943341303845,4.0,307.0,9.0,1.0,1.0,Support,Low,Yes,Yes
0.3217549509791808,0.9821289442888615,5.0,200.0,1.0,1.0,1.0,Technical,Medium,No,No
0.1879944368803592,0.8937655237590039,3.0,276.0,2.0,0.0,0.0,HR,Medium,Yes,Yes
0.79913012566708,0.6773616572823057,6.0,102.0,9.0,0.0,1.0,Sales,Low,No,No
0.8272073048249281,0.3967590399070252,5.0,256.0,2.0,0.0,0.0,Technical,High,Yes,No
1.0407616354355014,0.66310012666401,2.0,245.0,3.0,0.0,1.0,Support,Low,No,No
1.0362020408364192,0.5356875934380921,6.0,306.0,7.0,0.0,1.0,Management,Low,Yes,Yes
0.6047511779465856,0.4811345432555352,3.0,278.0,3.0,0.0,1.0,Support,Low,No,Yes
0.7657024218879842,0.2681267736172424,5.0,105.0,9.0,1.0,1.0,Management,Low,No,No
0.9459978881628538,0.8586733437848529,6.0,208.0,6.0,1.0,1.0,Sales,Low,No,Yes
0.9377443222017052,0.5170184779687396,5.0,91.0,3.0,0.0,0.0,Management,High,No,No
0.3412628653784788,0.3218291982259265,5.0,299.0,9.0,0.0,1.0,Technical,Low,No,No
0.4589834458276732,0.4733298263814987,3.0,234.0,1.0,1.0,0.0,Management,Low,No,Yes
0.2224874193238816,0.442997369824414,4.0,119.0,3.0,1.0,0.0,HR,Low,Yes,Yes
0.9420418479485564,0.823652883650689,6.0,192.0,1.0,1.0,0.0,Technical,Medium,Yes,No
0.6119020458716368,0.7630276829121156,3.0,102.0,2.0,0.0,0.0,Sales,Medium,No,Yes
0.3244794480144232,0.803615406818564,5.0,185.0,8.0,0.0,0.0,Technical,Low,No,Yes
0.6708907569650151,0.1484517885956097,3.0,183.0,7.0,1.0,0.0,HR,Low,No,No
0.7064494472915372,0.4639658775007143,4.0,171.0,2.0,0.0,0.0,Sales,Low,Yes,No
0.460232342705172,0.5583691396370924,6.0,102.0,2.0,0.0,0.0,Support,Low,Yes,No
0.1781115854353708,0.0430804269116119,4.0,260.0,9.0,0.0,1.0,HR,Low,Yes,Yes
0.6762349661423438,0.3220203178777318,2.0,302.0,6.0,1.0,1.0,Sales,Low,Yes,No
0.5901978408466112,0.8083406766995265,6.0,183.0,5.0,1.0,0.0,Management,Low,Yes,No
0.8305328946042005,0.2450049200825377,4.0,238.0,6.0,0.0,0.0,Technical,Low,Yes,No
0.5624503947408681,0.5512522467393118,5.0,201.0,9.0,0.0,0.0,Sales,Low,Yes,No
0.8993536538863898,0.3207950849345943,6.0,144.0,7.0,0.0,1.0,Technical,High,No,No
0.6499334792812435,0.0673939573567899,6.0,170.0,9.0,0.0,1.0,Management,High,Yes,No
0.6098972528204456,0.3558933526031854,3.0,257.0,4.0,0.0,0.0,Sales,Low,No,Yes
0.8591293745487556,0.9738699960813568,5.0,300.0,2.0,1.0,0.0,Support,Low,Yes,No
0.48356552936033,0.806460019152779,2.0,205.0,8.0,0.0,1.0,HR,Low,No,No
0.2242954552176816,0.9510580740198148,4.0,232.0,4.0,0.0,1.0,Sales,Low,No,No
0.1203533524537259,0.5513712001843104,3.0,290.0,9.0,0.0,0.0,Management,Medium,Yes,No
0.8025512971179432,0.2624111988683048,4.0,269.0,4.0,1.0,0.0,Sales,Low,No,Yes
0.6962119143005914,0.6265430376845599,2.0,291.0,8.0,1.0,0.0,Technical,Medium,Yes,No
0.7355803433531714,0.4755848031392417,2.0,197.0,9.0,0.0,0.0,Sales,High,No,No
0.2216257345630037,0.8287607948201493,6.0,142.0,9.0,1.0,1.0,Support,Low,Yes,No
0.2235944448284416,0.1328259080893687,2.0,304.0,4.0,1.0,1.0,Sales,Low,No,Yes
0.1168088875539803,0.5492660302310517,4.0,217.0,1.0,1.0,0.0,HR,Low,No,No
0.4975773659656618,0.2349138377409855,5.0,269.0,3.0,1.0,0.0,Sales,Low,Yes,No
0.633888644132767,0.4088212737748395,5.0,247.0,9.0,1.0,0.0,Technical,Low,No,No
0.4448604396131904,0.7449701801127833,6.0,250.0,4.0,1.0,1.0,Sales,Low,Yes,No
0.5106943878457546,0.5181052803666484,4.0,146.0,5.0,0.0,0.0,Support,Medium,No,No
0.900995602496094,0.396437132960012,4.0,141.0,7.0,1.0,0.0,Management,Low,No,No
0.3894162020186205,0.4931004961698175,2.0,226.0,5.0,1.0,0.0,Sales,Low,No,No
0.7921342298222444,0.7849316322601748,3.0,200.0,2.0,0.0,0.0,HR,Medium,No,No
0.4027661309138685,0.9289971450852575,2.0,90.0,2.0,0.0,1.0,Support,Low,No,No
0.6684974110558293,0.9157281074979798,3.0,133.0,4.0,0.0,0.0,Management,Medium,Yes,No
0.8864750647229442,0.8264908374586695,6.0,164.0,9.0,1.0,0.0,Technical,Low,Yes,No
0.970892585060492,0.3569558086875195,5.0,187.0,8.0,1.0,0.0,Sales,Low,Yes,Yes
0.199066944238417,0.7165223310644784,6.0,297.0,3.0,1.0,1.0,Management,Low,No,No
0.8868386771618708,0.431956277689076,5.0,98.0,9.0,1.0,0.0,Technical,Low,Yes,No
0.601723919726714,0.3473255750896997,6.0,121.0,5.0,0.0,0.0,Support,Medium,No,No
0.3276409835521297,0.9215008780306,4.0,104.0,3.0,1.0,1.0,Support,Medium,Yes,No
0.5309942995352928,0.0921097383688979,3.0,229.0,5.0,1.0,1.0,Management,Medium,Yes,Yes
0.9839873277123632,0.944650031328955,5.0,295.0,4.0,0.0,1.0,Technical,Low,No,No
0.5623483119954532,0.5185808006201313,2.0,274.0,8.0,1.0,0.0,Support,Low,No,No
0.4068411121658284,0.6860381217544813,3.0,225.0,5.0,1.0,1.0,Management,Low,No,Yes
0.6459395964113076,0.6545989345613444,2.0,161.0,8.0,1.0,0.0,Support,Low,No,No
0.3362546571186131,0.8790395237279335,3.0,244.0,9.0,1.0,1.0,Support,Medium,No,No
0.17911797085127,0.6726237841545493,3.0,279.0,4.0,0.0,1.0,Support,Medium,Yes,Yes
0.1695301921144225,0.6435074048310393,6.0,101.0,7.0,0.0,1.0,HR,Low,Yes,No
0.2288361170003833,0.1644720922326671,5.0,154.0,2.0,0.0,0.0,Technical,Low,No,No
0.2283866193252166,0.5260913736167026,5.0,196.0,6.0,0.0,0.0,Management,Low,No,Yes
